new_id,lag1,ratio_before,pred_before,pred_after,ratio_after,n_candidates
39,45267532.0,3.0507622991242376,138100480.0,89546960.0,1.9781719047550461,4
187,42213692.0,2.1830075417236663,92152808.0,72789360.0,1.7243068907595194,4
747,25165558.0,2.392218443954233,60201512.0,49362650.0,1.9615162119592182,4
1157,44728600.0,3.8211989644209745,170916880.0,113367866.0,2.534572197654297,4
1256,40424452.0,2.280504482781857,92188144.0,68543190.0,1.6955873638064407,4
1860,41718664.0,4.429484510817509,184792176.0,115307796.0,2.7639378864097854,4
2529,48246456.0,2.10297593671958,101461136.0,73025350.0,1.5135899308334688,4
3620,16847588.0,3.007696057144797,50672424.0,34835563.0,2.067688442998487,4
3887,55982924.0,3.187651434569584,178454048.0,109950914.0,1.9640080607436654,4
4292,46282740.0,2.009595628953688,93009592.0,70810102.0,1.529946195925306,4
4558,38275148.0,2.098952563161872,80337720.0,62678220.0,1.6375696313440773,4
5043,89905032.0,2.078509687867082,186868480.0,148937584.0,1.656610099421354,4
5065,46947696.0,2.378810155028694,111679656.0,79621750.0,1.6959671460767745,4
5752,77953568.0,2.3460361429511476,182881888.0,144360316.0,1.8518756703990766,4
5898,49549452.0,2.533067933829016,125512128.0,93053268.0,1.8779878332458653,4
6044,37270508.0,2.263030490488619,84344296.0,58699584.0,1.5749606632675894,4
6200,43214956.0,2.097379249905982,90638152.0,85823064.0,1.985957454173967,4
7073,85669344.0,2.324096143423253,199103792.0,160376228.0,1.8720375400563356,4
7126,63770300.0,3.1347274828564395,199902512.0,125645280.0,1.9702789543094512,4
7320,61947580.0,2.7820277725134703,172339888.0,126915392.0,2.048754640617115,4
7357,20346324.0,3.0618136229424047,62296652.0,46779611.0,2.299167702234566,4
7443,84871632.0,2.3796815407060867,201967456.0,146786756.0,1.7295149455827596,4
7557,40237732.0,2.182046244554738,87800592.0,64271502.0,1.597294350486752,4
8364,65817236.0,2.489063989256553,163823312.0,122712468.0,1.8644427426274783,4
8406,36429232.0,2.2812055988443567,83102568.0,59544926.0,1.634536956474954,4
8873,41039536.0,2.3189755361756528,95169680.0,67884102.0,1.6541147541239258,4
9090,49905704.0,2.531937431440703,126358120.0,93831550.0,1.8801768631497513,4
9391,28805562.0,2.098430573928743,60446472.0,43968149.0,1.5263770587083147,4
9396,27921704.0,3.534207511117516,98681096.0,76234421.0,2.7302925709691643,4
9576,21137774.0,2.2617619054873046,47808612.0,36672998.0,1.734950804185909,4
9715,27893142.0,3.343572265899625,93262736.0,57915858.0,2.076347583932997,4
