new_id,lag1,ratio_before,pred_before,pred_after,ratio_after,n_candidates
225,57904200.0,2.50436935489999,145013504.0,63951726.93815231,1.1044402122497559,3
523,31269784.0,4.698985832457301,146936272.0,34535606.87796402,1.1044402122497559,3
586,35220912.0,2.0780640773867525,73191312.0,38899391.52490997,1.1044402122497559,3
901,47717572.0,2.0560600191476635,98110192.0,52701205.34772301,1.1044402122497559,3
1544,41098644.0,2.345824937679209,96410224.0,45390995.102537155,1.1044402122497559,3
2650,12305208.0,6.054350970743444,74500048.0,13590366.535297394,1.1044402122497559,3
2734,47198372.0,2.6555621028623615,125338208.0,52127779.989522934,1.1044402122497559,3
3983,41147208.0,2.143067203976513,88181232.0,45444631.13700485,1.1044402122497559,3
5349,43053864.0,2.6797407080581666,115373192.0,47550418.69433212,1.1044402122497559,3
6369,31260458.0,2.4353357842677803,76129712.0,34525306.86854458,1.1044402122497559,3
6414,58405104.0,2.320381862516673,135522144.0,64504945.458229065,1.1044402122497559,3
6497,33730200.0,2.1909227932238764,73900264.0,37252989.247226715,1.1044402122497559,3
7876,54818336.0,2.1202307198817563,116227520.0,60543574.64701843,1.1044402122497559,3
8997,61875616.0,2.0234352737595374,125201304.0,68337918.46812439,1.1044402122497559,3
9887,17820900.0,5.825448097458602,103814728.0,19682118.578481674,1.1044402122497559,3
9889,47457396.0,2.4060824576215687,114186408.0,52413856.511060715,1.1044402122497559,3
11088,29226354.0,2.0936673797901717,61190264.0,32278760.6150465,1.1044402122497559,3
12293,64136668.0,2.1318128967971957,136727376.0,70835115.21891212,1.1044402122497559,3
13161,36913556.0,2.974507251482355,109799640.0,40768815.62353325,1.1044402122497559,3
14604,20498124.0,2.9765789298571907,61014284.0,22638952.421281815,1.1044402122497559,3
15880,49959060.0,2.368249042315848,118315496.0,55176794.83019829,1.1044402122497559,3
15885,33432784.0,2.7217500044267924,90995680.0,36924511.05706024,1.1044402122497559,3
17561,27027958.0,2.9737145514285617,80373432.0,29850763.670197487,1.1044402122497559,3
18083,56971148.0,2.1532058297298136,122670608.0,62921226.789232254,1.1044402122497559,3
19073,32060406.0,2.559944125473645,82072848.0,35408801.607453346,1.1044402122497559,3
19711,36927136.0,2.0809384188364892,76843096.0,40783813.9216156,1.1044402122497559,3
19891,59872216.0,2.0005681433271154,119778448.0,66125282.94690323,1.1044402122497559,3
21427,75393696.0,2.030068933084273,153054400.0,83267829.61253357,1.1044402122497559,3
