new_id,lag1,ratio_before,pred_before,pred_after,ratio_after,n_candidates
39,45267532.0,2.7214972658173133,123195464.56829773,89546960.0,1.9781719047550461,4
187,42213692.0,2.0881191301304067,88147217.81863292,72789360.0,1.7243068907595194,4
1157,44728600.0,3.120913639826385,139594097.83033845,113367866.0,2.534572197654297,4
1256,40424452.0,2.054942462540008,83069922.93971036,68543190.0,1.6955873638064407,4
1860,41718664.0,3.2944890568316727,137441682.01363745,115307796.0,2.7639378864097854,4
3620,16847588.0,2.9514040723778203,49724039.8329437,34835563.0,2.067688442998487,4
3887,55982924.0,2.714593432280439,151970877.81025496,109950914.0,1.9640080607436654,4
4292,46282740.0,2.03109844021844,94004801.0230356,70810102.0,1.529946195925306,4
4558,38275148.0,2.045909807198211,78307500.66516298,62678220.0,1.6375696313440773,4
5065,46947696.0,2.173245344921334,102028861.78678192,79621750.0,1.6959671460767745,4
5752,77953568.0,2.172593635187117,169361425.67692614,144360316.0,1.8518756703990766,4
5898,49549452.0,2.1675618733622977,107401503.00119525,93053268.0,1.8779878332458653,4
6044,37270508.0,2.013132207676594,75030460.05126815,58699584.0,1.5749606632675894,4
6200,43214956.0,2.0392982844817378,88128185.63475378,85823064.0,1.985957454173967,4
7011,43814004.0,2.176275616378822,95351348.56112418,67472292.0,1.5399709188870299,4
7073,85669344.0,2.12299007554226,181875167.09021586,160376228.0,1.8720375400563356,4
7126,63770300.0,2.5686467576725422,163803374.33080533,125645280.0,1.9702789543094512,4
7320,61947580.0,2.478244380618427,153521242.02791047,126915392.0,2.048754640617115,4
7357,20346324.0,2.4034155102051886,48900670.67726007,46779611.0,2.299167702234566,4
8364,65817236.0,2.3927577281275187,157484700.08299273,122712468.0,1.8644427426274783,4
8406,36429232.0,2.1573589318925217,78590929.03718486,59544926.0,1.634536956474954,4
8873,41039536.0,2.1176046738617065,86905513.24671577,67884102.0,1.6541147541239258,4
9090,49905704.0,2.4194254136449884,120743128.54344435,93831550.0,1.8801768631497513,4
9391,28805562.0,2.3920387365314695,68904020.13155891,43968149.0,1.5263770587083147,4
9396,27921704.0,3.1954574339965864,89222616.61665222,76234421.0,2.7302925709691643,4
9576,21137774.0,2.2110689130332597,46737074.9821227,36672998.0,1.734950804185909,4
9715,27893142.0,2.8950033959404173,80750740.81344828,57915858.0,2.076347583932997,4
9944,84694096.0,2.0721029971945684,175494890.1662845,165545608.0,1.9546298481065316,4
10144,43713012.0,2.191387596465828,95792152.3009619,71913078.0,1.6451183459972971,4
10933,39525812.0,3.301728514381602,130503500.5344865,96223280.0,2.434441574533624,4
10991,55337172.0,2.8461207333371266,157496272.55344272,135624644.0,2.4508777571792066,4
12339,38382220.0,2.9690916663008218,113960329.53612472,59699750.0,1.5554011727304986,4
12628,28746070.0,2.979336619423628,85644219.01551497,57615994.0,2.0043085541780146,4
12740,12466650.0,4.4749894371659495,55788127.06684488,44664297.0,3.58270241002996,4
12760,56018968.0,2.6160954133902714,146550965.24765638,115710466.0,2.0655586871932377,4
13369,18407102.0,2.462985337910068,45336422.33941509,35668557.0,1.937760599142657,4
13487,30168786.0,2.5568255400791218,77136322.55798145,62601769.0,2.075050981501211,4
13692,45891168.0,2.575948386069523,118213280.14444533,89964694.0,1.9603923351874593,4
13760,30478022.0,2.5098657783389524,76495744.40926172,52742006.0,1.7304930746490044,4
14124,29889318.0,2.5029098886737904,74810269.58791552,55193600.0,1.846599510902189,4
14236,50156476.0,2.3739498830608476,119068960.3349442,85126158.0,1.6972117020342499,4
14307,62104544.0,2.0120641278712763,124958325.1602033,98875652.0,1.5920840188440961,4
15179,28469752.0,2.689951677168139,76582257.14096098,57851224.0,2.0320241637510574,4
15319,36171524.0,2.56584453723506,92810507.25886686,69100320.0,1.9103513581567644,4
15333,39939556.0,2.4889893812403177,99409130.77545302,75760196.0,1.8968712621642565,4
16115,36767328.0,2.02287912217942,74375860.18952282,53550408.0,1.4564672200275202,4
16567,56891104.0,2.5718042372588172,146312782.32953206,121326088.0,2.1326021024306367,4
16592,14934242.0,3.06281337453467,45740796.1361374,28669239.5,1.9196983348736414,4
