new_id,lag1,ratio_before,pred_before,pred_after,ratio_after,n_candidates
21392,52589272.0,2.3503962205720157,123605626.15143374,86168036.0,1.6385097705859095,4
21385,27177924.0,4.171855421132397,113382369.57452428,82479225.0,3.034787535648418,4
16905,26338064.0,2.8537608320006123,75162535.43392538,57566503.0,2.18567708697192,4
16592,14934242.0,2.9351302099326335,43833944.85664475,28669239.5,1.9196983348736414,4
6200,43214956.0,2.2209647553540455,95978894.18017584,85823064.0,1.985957454173967,4
16997,37542700.0,2.068363043451963,77651933.231404,59594114.0,1.5873688892913935,4
5752,77953568.0,2.227775469422617,173663046.5443679,144360316.0,1.8518756703990766,4
39,45267532.0,2.9035138328670214,131434905.34175055,89546960.0,1.9781719047550461,4
10933,39525812.0,3.2448947223721505,128257098.7562738,96223280.0,2.434441574533624,4
16567,56891104.0,2.5992390817877995,147873580.92285421,121326088.0,2.1326021024306367,4
21713,60043224.0,2.4222894574001725,145442068.48351702,99612264.0,1.6590092497364899,4
10740,131320216.0,2.0125751353469066,264291801.48998502,263130224.0,2.003729753231597,4
21271,34369120.0,2.534947264243674,87123906.71846254,69394574.0,2.019096619290805,4
4558,38275148.0,2.1184993117441255,81085874.69490454,62678220.0,1.6375696313440773,4
5065,46947696.0,2.158506206024146,101336893.17453496,79621750.0,1.6959671460767745,4
187,42213692.0,2.155664155382169,90998542.71074304,72789360.0,1.7243068907595194,4
10991,55337172.0,2.9439800916142405,162911532.69423297,135624644.0,2.4508777571792066,4
5898,49549452.0,2.170784010881686,107561158.14954959,93053268.0,1.8779878332458653,4
16115,36767328.0,2.0845652058654345,76643892.66144195,53550408.0,1.4564672200275202,4
20128,66556176.0,2.7222065112428564,181179655.67062554,141344684.0,2.1236899788233026,4
12628,28746070.0,3.009548954600839,86512704.91738254,57615994.0,2.0043085541780146,4
9090,49905704.0,2.4516192453439483,122349784.37883845,93831550.0,1.8801768631497513,4
13760,30478022.0,2.4925739276827388,75968723.00454092,52742006.0,1.7304930746490044,4
9396,27921704.0,3.306706845111105,92328889.74396612,76234421.0,2.7302925709691643,4
14236,50156476.0,2.468648179077173,123818693.14632793,85126158.0,1.6972117020342499,4
9391,28805562.0,2.368995023484921,68240233.02668636,43968149.0,1.5263770587083147,4
7443,84871632.0,2.185715254904547,185505220.77104488,146786756.0,1.7295149455827596,4
12339,38382220.0,2.861160393837577,109817687.69156054,59699750.0,1.5554011727304986,4
14307,62104544.0,2.23123319358241,138569720.04509932,98875652.0,1.5920840188440961,4
18544,23776412.0,2.3927818434427026,56891766.935813196,42580559.0,1.790874039363046,4
14124,29889318.0,2.489561936098351,74411308.38873929,55193600.0,1.846599510902189,4
18673,36301792.0,2.0907509043190635,75898004.45240255,58042814.0,1.598896660528494,4
8364,65817236.0,2.3805389754563824,156680495.55481094,122712468.0,1.8644427426274783,4
8406,36429232.0,2.1658417505344634,78899951.60550609,59544926.0,1.634536956474954,4
13369,18407102.0,2.368577395382222,43598645.71169489,35668557.0,1.937760599142657,4
19398,59469524.0,2.115834244285803,125827655.37057643,94652996.0,1.5916218868676333,4
19670,58575940.0,3.081286962212032,180489280.22131425,164921398.0,2.8155143220919716,4
19602,22839740.0,3.7900706899427448,86564229.1399129,73282751.0,3.2085632761143517,4
19687,36391360.0,3.1371255364055783,114164264.7605285,81507820.0,2.2397574589133247,4
12760,56018968.0,2.5225886988817425,141312815.59981796,115710466.0,2.0655586871932377,4
12740,12466650.0,4.66901550585065,58206982.15601301,44664297.0,3.58270241002996,4
13692,45891168.0,2.504506212706214,114934715.3643446,89964694.0,1.9603923351874593,4
13487,30168786.0,2.514720123034461,75866053.24172032,62601769.0,2.075050981501211,4
19348,34185528.0,2.225650084751296,76085023.2904678,57378320.0,1.6784388996419772,4
8873,41039536.0,2.049906728746975,84127220.99105373,67884102.0,1.6541147541239258,4
1860,41718664.0,3.2837189272579934,136992366.59671667,115307796.0,2.7639378864097854,4
15179,28469752.0,2.5833072500231906,73546116.74796224,57851224.0,2.0320241637510574,4
3887,55982924.0,2.7136858221358935,151920067.14051124,109950914.0,1.9640080607436654,4
9944,84694096.0,2.1950775868606764,185910111.86902645,165545608.0,1.9546298481065316,4
17423,51837428.0,2.3448007360848386,121548439.33114482,96331926.0,1.8583469457628183,4
21115,33705032.0,2.815919693391682,94910663.37519683,70039862.0,2.0780238986273623,4
15333,39939556.0,2.408722915727864,96203323.7811963,75760196.0,1.8968712621642565,4
15319,36171524.0,2.621064285104464,94807889.69419897,69100320.0,1.9103513581567644,4
10144,43713012.0,2.1264143730234886,92951977.00494823,71913078.0,1.6451183459972971,4
9576,21137774.0,2.135802161866043,45146103.40623584,36672998.0,1.734950804185909,4
1157,44728600.0,3.071530054787254,137385239.20855716,113367866.0,2.534572197654297,4
7126,63770300.0,2.775153066310698,176972343.5845531,125645280.0,1.9702789543094512,4
20546,31023418.0,2.9491699923250434,91493333.42495662,69250814.0,2.2322109704353017,4
1256,40424452.0,2.046843460915053,82742525.23727444,68543190.0,1.6955873638064407,4
7320,61947580.0,2.4911566963548313,154321128.7399766,126915392.0,2.048754640617115,4
7357,20346324.0,2.356608262274942,47948315.24532294,46779611.0,2.299167702234566,4
18002,68229992.0,2.067401041757419,141058756.53990036,109321484.0,1.6022496968781705,4
18050,35008004.0,3.0286380203406478,106026571.93063748,85294794.0,2.436436935964701,4
9715,27893142.0,2.8445860986033877,79344443.9795703,57915858.0,2.076347583932997,4
7073,85669344.0,2.1175246513856134,181406947.7880342,160376228.0,1.8720375400563356,4
7011,43814004.0,2.1944189011251254,96146278.51157185,67472292.0,1.5399709188870299,4
3620,16847588.0,3.0663399832970657,51660432.70651584,34835563.0,2.067688442998487,4
9734,47421636.0,2.033556610669627,96434581.37656875,75543014.0,1.5930073353015488,4
