new_id,lag1,ratio_before,pred_before,pred_after,ratio_after,n_candidates
1000,54703260.0,2.4826341661796363,135808182.27740785,56405524.49774265,1.0311181545257568,3
1870,36323160.0,2.6484199366278545,96198981.10532342,37453469.70574379,1.0311181545257568,3
2142,64221664.0,2.1347326091616354,137096080.35542187,66220123.664253235,1.0311181545257568,3
2243,29543916.0,4.118155416664324,121666437.7048758,30463268.14338398,1.0311181545257568,3
2304,34211760.0,3.831711735966359,131089602.30006443,35276366.83427811,1.0311181545257568,3
3886,34040332.0,2.1562041935428016,73397906.60798922,35099604.311284065,1.0311181545257568,3
6389,669771072.0,0.4775645048859785,319858890.3866311,648165568.0,0.967741957060815,3
12031,17082980.0,3.144111316834242,53710790.74325302,17614570.811400414,1.0311181545257568,3
14325,36232096.0,2.9211417328032447,105839087.69253351,37359571.962120056,1.0311181545257568,3
17369,37236828.0,2.3774875892895637,88530096.43451013,38395569.36775303,1.0311181545257568,3
18713,74797776.0,2.1844481928819626,163391866.61478984,77125344.75175095,1.0311181545257568,3
20079,22427964.0,3.2730356103689893,73407524.84007372,23125880.84945011,1.0311181545257568,3
