new_id,lag1,ratio_before,pred_before,pred_after,ratio_after,n_candidates
267,20342424.0,2.759280998174062,56130464.0,41992996.448421,2.0643064193540064,4
278,60184260.0,2.685471849284182,161623136.0,110496965.28810048,1.8359778003102551,4
747,22884136.0,4.272971284561497,97783256.0,43755535.916977406,1.9120466648588963,4
1219,62156300.0,2.2465030897913807,139634320.0,98427404.73269057,1.5835467158227015,4
2692,53794816.0,2.0459269532588418,110060264.0,76577155.33190918,1.4235043639132288,4
3580,42756984.0,2.115264257179599,90442320.0,67278572.57426596,1.573510717553557,4
3653,45373164.0,2.2402297534287006,101646312.0,71913929.86470008,1.5849441283111771,4
4388,40917064.0,6.1959999867048134,253522128.0,145981016.22408533,3.5677294984822305,4
6903,48575480.0,2.111640358468923,102573944.0,68280556.86062002,1.4056589221685514,4
7045,69372672.0,2.100754833257684,145734976.0,99915390.31956482,1.440270173240045,4
7879,59256420.0,2.192117984852949,129897064.0,85988082.14007688,1.4511184128247518,4
9296,22558856.0,3.1603925305432155,71294840.0,47637215.60279703,2.1116857877366226,4
9770,34491420.0,2.0009493375453955,69015584.0,48280259.6561954,1.3997759343104865,4
11274,66714720.0,2.361422366758041,157541632.0,105474753.36195183,1.580981728799159,4
11450,73442840.0,2.0084887784840566,147509120.0,120599600.8863101,1.6420879269689204,4
12613,58622128.0,2.958265042852078,173419792.0,106787048.48274136,1.8216167192487682,4
13652,53308724.0,4.069137801910246,216920544.0,126463299.1401465,2.3722814888637456,4
14028,27109422.0,2.615305040439446,70899408.0,55839248.61868036,2.0597727468582825,4
15231,18797220.0,2.5328483680033536,47610508.0,35061967.74126172,1.8652741065573377,4
15820,52093792.0,2.8810186058254312,150083184.0,78326755.78179741,1.5035717841733889,4
17641,68617408.0,2.2080495958110222,151510640.0,104361737.73409653,1.520922179603411,4
17757,48307600.0,2.201740181669137,106360784.0,77207100.33405018,1.5982392073721357,4
18664,41815348.0,2.2877848583252254,95664520.0,68072124.64063478,1.6279219926768222,4
19112,69400848.0,2.119069899549354,147065248.0,104907803.9669466,1.5116213560812197,4
19306,27271380.0,2.0977288278040933,57207960.0,44272523.344356775,1.6234060522187281,4
19696,51791516.0,2.1303555586208365,110334344.0,82727909.59113955,1.5973255077364323,4
20847,54166516.0,2.5715561990363196,139292240.0,85238045.5907042,1.5736298341710624,4
21212,37839740.0,2.2822421084288633,86359448.0,59406445.749089,1.5699485712398924,4
21291,39079064.0,2.094162337153213,81837904.0,63521822.425685406,1.6254693926570352,4
