new_id,lag1,ratio_before,pred_before,pred_after,ratio_after,n_candidates
1000,54703260.0,2.2617854330337273,123727036.60745658,56405524.49774265,1.0311181545257568,3
1870,36323160.0,2.7157324556893174,98643984.50519599,37453469.70574379,1.0311181545257568,3
2142,64221664.0,2.0780152756443755,133453598.81930046,66220123.664253235,1.0311181545257568,3
2243,29543916.0,4.0090014188927325,118441601.16364771,30463268.14338398,1.0311181545257568,3
2304,34211760.0,3.5057093782097577,119936487.87706146,35276366.83427811,1.0311181545257568,3
3886,34040332.0,2.221828826330899,75631790.89547415,35099604.311284065,1.0311181545257568,3
6389,669771072.0,0.45192883152911584,302688857.9609633,648165568.0,0.967741957060815,3
10994,14190039.0,2.0634012626880303,29279744.390192393,13732295.0,0.9677418786516373,3
12031,17082980.0,3.2334726623136554,55237348.82085093,17614570.811400414,1.0311181545257568,3
14325,36232096.0,2.9158339347963866,105646775.04560043,37359571.962120056,1.0311181545257568,3
17369,37236828.0,2.505478528659164,93296073.02937436,38395569.36775303,1.0311181545257568,3
19510,38445596.0,2.054355859235391,78980935.40439671,39641951.99716282,1.0311181545257568,3
20079,22427964.0,3.450443579978366,77386424.39578591,23125880.84945011,1.0311181545257568,3
