new_id,lag1,ratio_before,pred_before,pred_after,ratio_after,n_candidates
225,57904200.0,4.259287581902521,246630640.0,63951726.93815231,1.1044402122497559,3
523,31269784.0,6.787039654639123,212229264.0,34535606.87796402,1.1044402122497559,3
901,47717572.0,2.300856045232142,109791264.0,52701205.34772301,1.1044402122497559,3
1544,41098644.0,2.441189641195948,100329584.0,45390995.102537155,1.1044402122497559,3
1713,105579176.0,3.1154973969488076,328931648.0,116605887.55059433,1.1044402122497559,3
2056,112059304.0,2.0393374565310527,228526736.0,123762801.49431992,1.1044402122497559,3
2346,34049440.0,2.055600796958775,69992056.0,37605570.74058533,1.1044402122497559,3
2650,12305208.0,6.017614005386988,74047992.0,13590366.535297394,1.1044402122497559,3
2734,47198372.0,3.083856875402397,145553024.0,52127779.989522934,1.1044402122497559,3
3983,41147208.0,2.0987403082124065,86357304.0,45444631.13700485,1.1044402122497559,3
5164,102604528.0,2.001209459294038,205333152.0,113320566.68210602,1.1044402122497559,3
5349,43053864.0,2.840797750464395,122307320.0,47550418.69433212,1.1044402122497559,3
6369,31260458.0,2.37563403581611,74263408.0,34525306.86854458,1.1044402122497559,3
6414,58405104.0,2.54864026952165,148853600.0,64504945.458229065,1.1044402122497559,3
6497,33730200.0,2.061450450931213,69533136.0,37252989.247226715,1.1044402122497559,3
6659,84291328.0,2.069653855732348,174453872.0,93094732.18713379,1.1044402122497559,3
7274,40997656.0,2.011106976457386,82450672.0,45279459.89438248,1.1044402122497559,3
7876,54818336.0,2.120804980289807,116259000.0,60543574.64701843,1.1044402122497559,3
7932,98048328.0,2.1458134808785316,210393424.0,108288516.18705368,1.1044402122497559,3
8997,61875616.0,2.4003463981675752,148522912.0,68337918.46812439,1.1044402122497559,3
9887,17820900.0,5.6365876021974195,100449064.0,19682118.578481674,1.1044402122497559,3
9889,47457396.0,2.3733969727289717,112635240.0,52413856.511060715,1.1044402122497559,3
10859,93564280.0,2.2234922985566716,208039456.0,103336153.26219559,1.1044402122497559,3
11088,29226354.0,2.2750918571642567,66492640.0,32278760.6150465,1.1044402122497559,3
11612,36470828.0,2.0390940397624098,74367448.0,40279849.01724434,1.1044402122497559,3
12293,64136668.0,2.7406036122737154,175773184.0,70835115.21891212,1.1044402122497559,3
13161,36913556.0,2.995795907606409,110585480.0,40768815.62353325,1.1044402122497559,3
14604,20498124.0,3.459675431761463,70916856.0,22638952.421281815,1.1044402122497559,3
15106,45152436.0,2.1162254900267174,95552736.0,49868165.99943352,1.1044402122497559,3
15880,49959060.0,2.223593158077834,111088624.0,55176794.83019829,1.1044402122497559,3
15885,33432784.0,2.997267592193339,100207000.0,36924511.05706024,1.1044402122497559,3
17363,32002356.0,2.146626204645683,68697096.0,35344688.85313225,1.1044402122497559,3
17561,27027958.0,2.939131398679841,79438720.0,29850763.670197487,1.1044402122497559,3
18083,56971148.0,2.192451659917402,124906488.0,62921226.789232254,1.1044402122497559,3
19073,32060406.0,2.557381962037536,81990704.0,35408801.607453346,1.1044402122497559,3
20441,101375232.0,2.246475509915479,227736976.0,111962882.74694824,1.1044402122497559,3
20497,134314064.0,2.3764900152228288,319196032.0,148341853.3522873,1.1044402122497559,3
21095,30602320.0,2.0967371101275982,64165020.0,33798432.79613495,1.1044402122497559,3
21704,63306980.0,2.0214904580821895,127974456.0,69918774.42809105,1.1044402122497559,3
